Date,Product_code,Quantity,Total_Sale
2024-04-10,B1003,12.0,180.0
2024-04-10,D1003,8.0,75.0
2024-04-11,A1001,4.0,600.0
2024-04-11,A1002,3.0,272.0
2024-04-11,A1004,7.0,973.0
2024-04-11,A1034,3.0,1050.0
2024-04-11,B1002,16.0,320.0
2024-04-11,B1003,23.0,345.0
2024-04-11,D1003,12.0,120.0
2024-04-12,A1001,1.0,167.0
2024-04-12,A1002,4.0,400.0
2024-04-12,A1004,3.0,417.0
2024-04-12,A1034,3.0,1050.0
2024-04-12,B1002,11.0,220.0
2024-04-12,B1003,19.0,285.0
2024-04-12,D1003,12.0,120.0
2024-04-13,A1001,2.0,300.0
2024-04-13,A1002,2.0,200.0
2024-04-13,A1004,3.0,417.0
2024-04-13,A1034,3.0,1050.0
2024-04-13,B1002,17.0,340.0
2024-04-13,B1003,22.0,330.0
2024-04-13,D1003,8.0,80.0
2024-04-14,A1001,1.0,167.0
2024-04-14,A1002,3.0,272.0
2024-04-14,A1004,3.0,349.0
2024-04-14,A1034,3.0,923.0
2024-04-14,B1002,10.0,209.0
2024-04-14,B1003,18.0,275.0
2024-04-14,D1003,8.0,75.0
2024-04-15,A1001,2.0,300.0
2024-04-15,A1002,2.0,200.0
2024-04-15,A1004,1.0,139.0
2024-04-15,A1034,2.0,700.0
2024-04-15,B1002,6.0,120.0
2024-04-15,B1003,19.0,285.0
2024-04-15,D1003,8.0,75.0
2024-04-16,A1001,2.0,300.0
2024-04-16,A1002,3.0,272.0
2024-04-16,A1004,5.0,695.0
2024-04-16,A1034,2.0,700.0
2024-04-16,B1002,11.0,220.0
2024-04-16,B1003,19.0,285.0
2024-04-16,D1003,6.0,60.0
2024-04-17,A1001,2.0,300.0
2024-04-17,A1002,3.0,300.0
2024-04-17,A1004,1.0,139.0
2024-04-17,A1034,3.0,923.0
2024-04-17,B1002,5.0,100.0
2024-04-17,B1003,17.0,255.0
2024-04-17,D1003,11.0,110.0
2024-04-18,A1001,2.0,300.0
2024-04-18,A1002,4.0,400.0
2024-04-18,A1004,2.0,278.0
2024-04-18,A1034,5.0,1750.0
2024-04-18,B1002,14.0,280.0
2024-04-18,B1003,25.0,375.0
2024-04-18,D1003,8.0,80.0
2024-04-19,A1001,1.0,167.0
2024-04-19,A1002,5.0,500.0
2024-04-19,A1004,3.0,417.0
2024-04-19,A1034,3.0,1050.0
2024-04-19,B1002,13.0,260.0
2024-04-19,B1003,27.0,405.0
2024-04-19,D1003,17.0,170.0
2024-04-20,A1001,1.0,167.0
2024-04-20,A1002,2.0,200.0
2024-04-20,A1004,3.0,349.0
2024-04-20,A1034,3.0,923.0
2024-04-20,B1002,9.0,180.0
2024-04-20,B1003,18.0,270.0
2024-04-20,D1003,6.0,60.0
2024-04-21,A1001,1.0,167.0
2024-04-21,A1002,3.0,272.0
2024-04-21,A1004,3.0,349.0
2024-04-21,A1034,3.0,923.0
2024-04-21,B1002,10.0,209.0
2024-04-21,B1003,18.0,275.0
2024-04-21,D1003,8.0,75.0
2024-04-22,A1001,1.0,167.0
2024-04-22,A1002,2.0,200.0
2024-04-22,A1004,3.0,417.0
2024-04-22,A1034,4.0,1400.0
2024-04-22,B1002,14.0,280.0
2024-04-22,B1003,24.0,360.0
2024-04-22,D1003,28.0,280.0
2024-04-23,A1001,3.0,450.0
2024-04-23,A1002,7.0,700.0
2024-04-23,A1004,5.0,695.0
2024-04-23,A1034,6.0,2100.0
2024-04-23,B1002,21.0,420.0
2024-04-23,B1003,34.0,510.0
2024-04-23,D1003,8.0,75.0
2024-04-24,A1001,1.0,167.0
2024-04-24,A1002,6.0,600.0
2024-04-24,A1004,4.0,556.0
2024-04-24,A1034,3.0,1050.0
2024-04-24,B1002,17.0,340.0
2024-04-24,B1003,30.0,450.0
2024-04-24,D1003,13.0,130.0
2024-04-25,A1001,1.0,167.0
2024-04-25,A1002,3.0,300.0
2024-04-25,A1004,3.0,417.0
2024-04-25,A1034,3.0,1050.0
2024-04-25,B1002,10.0,200.0
2024-04-25,B1003,18.0,270.0
2024-04-25,D1003,9.0,90.0
2024-04-26,A1001,1.0,150.0
2024-04-26,A1002,5.0,500.0
2024-04-26,A1004,1.0,139.0
2024-04-26,A1034,3.0,1050.0
2024-04-26,B1002,15.0,300.0
2024-04-26,B1003,22.0,330.0
2024-04-26,D1003,7.0,70.0
2024-04-27,A1001,2.0,300.0
2024-04-27,A1002,3.0,300.0
2024-04-27,A1004,2.0,278.0
2024-04-27,A1034,2.0,700.0
2024-04-27,B1002,8.0,160.0
2024-04-27,B1003,15.0,225.0
2024-04-27,D1003,9.0,90.0
2024-04-28,A1001,1.0,167.0
2024-04-28,A1002,3.0,272.0
2024-04-28,A1004,3.0,349.0
2024-04-28,A1034,3.0,923.0
2024-04-28,B1002,10.0,209.0
2024-04-28,B1003,18.0,275.0
2024-04-28,D1003,8.0,75.0
2024-04-29,A1001,3.0,450.0
2024-04-29,A1002,8.0,800.0
2024-04-29,A1004,2.0,278.0
2024-04-29,A1034,5.0,1750.0
2024-04-29,B1002,22.0,440.0
2024-04-29,B1003,31.0,465.0
2024-04-29,D1003,12.0,120.0
2024-04-30,A1001,3.0,450.0
2024-04-30,A1002,5.0,500.0
2024-04-30,A1004,5.0,695.0
2024-04-30,A1034,5.0,1750.0
2024-04-30,B1002,17.0,340.0
2024-04-30,B1003,32.0,480.0
2024-04-30,D1003,14.0,140.0
2024-05-01,A1001,2.0,300.0
2024-05-01,A1002,8.0,800.0
2024-05-01,A1004,5.0,695.0
2024-05-01,A1034,5.0,1750.0
2024-05-01,B1002,21.0,420.0
2024-05-01,B1003,29.0,435.0
2024-05-01,D1003,25.0,250.0
2024-05-02,A1001,3.0,450.0
2024-05-02,A1002,5.0,500.0
2024-05-02,A1004,3.0,417.0
2024-05-02,A1034,8.0,2800.0
2024-05-02,B1002,21.0,420.0
2024-05-02,B1003,32.0,480.0
2024-05-02,D1003,17.0,170.0
2024-05-03,A1001,5.0,750.0
2024-05-03,A1002,7.0,700.0
2024-05-03,A1004,8.0,1112.0
2024-05-03,A1034,8.0,2800.0
2024-05-03,B1002,23.0,460.0
2024-05-03,B1003,35.0,525.0
2024-05-03,D1003,14.0,140.0
2024-05-04,A1001,1.0,150.0
2024-05-04,A1002,5.0,500.0
2024-05-04,A1004,3.0,417.0
2024-05-04,A1034,8.0,2800.0
2024-05-04,B1002,32.0,640.0
2024-05-04,B1003,33.0,495.0
2024-05-04,D1003,17.0,170.0
2024-05-05,A1001,3.0,450.0
2024-05-05,A1002,7.0,700.0
2024-05-05,A1004,5.0,695.0
2024-05-05,A1034,5.0,1750.0
2024-05-05,B1002,23.0,460.0
2024-05-05,B1003,30.0,450.0
2024-05-05,D1003,15.0,150.0
2024-05-06,A1001,3.0,450.0
2024-05-06,A1002,5.0,500.0
2024-05-06,A1004,5.0,695.0
2024-05-06,A1034,7.0,2450.0
2024-05-06,B1002,33.0,660.0
2024-05-06,B1003,51.0,765.0
2024-05-06,D1003,17.0,170.0
2024-05-07,A1001,3.0,450.0
2024-05-07,A1002,7.0,700.0
2024-05-07,A1004,5.0,695.0
2024-05-07,A1034,5.0,1750.0
2024-05-07,B1002,23.0,460.0
2024-05-07,B1003,36.0,540.0
2024-05-07,D1003,17.0,170.0
2024-05-08,A1001,2.0,300.0
2024-05-08,A1002,7.0,700.0
2024-05-08,A1004,3.0,417.0
2024-05-08,A1034,5.0,1750.0
2024-05-08,B1002,24.0,480.0
2024-05-08,B1003,38.0,570.0
2024-05-08,D1003,17.0,170.0
2024-05-09,A1001,3.0,450.0
2024-05-09,A1002,5.0,500.0
2024-05-09,A1004,5.0,695.0
2024-05-09,A1034,8.0,2800.0
2024-05-09,B1002,33.0,660.0
2024-05-09,B1003,49.0,735.0
2024-05-09,D1003,20.0,200.0
2024-05-10,A1001,3.0,450.0
2024-05-10,A1002,7.0,700.0
2024-05-10,A1004,5.0,695.0
2024-05-10,A1034,8.0,2800.0
2024-05-10,B1002,21.0,420.0
2024-05-10,B1003,38.0,570.0
2024-05-10,D1003,16.0,160.0
2024-05-11,A1001,5.0,750.0
2024-05-11,A1002,7.0,700.0
2024-05-11,A1004,8.0,1112.0
2024-05-11,A1034,8.0,2800.0
2024-05-11,B1002,23.0,460.0
2024-05-11,B1003,35.0,525.0
2024-05-11,D1003,12.0,120.0
2024-05-12,A1001,3.0,450.0
2024-05-12,A1002,8.0,800.0
2024-05-12,A1004,6.0,834.0
2024-05-12,A1034,8.0,2800.0
2024-05-12,B1002,29.0,580.0
2024-05-12,B1003,47.0,705.0
2024-05-12,D1003,19.0,190.0
2024-05-13,A1001,5.0,750.0
2024-05-13,A1002,5.0,500.0
2024-05-13,A1004,8.0,1112.0
2024-05-13,A1034,6.0,2100.0
2024-05-13,B1002,38.0,760.0
2024-05-13,B1003,46.0,690.0
2024-05-13,D1003,19.0,190.0
2024-05-14,A1001,5.0,750.0
2024-05-14,A1002,5.0,500.0
2024-05-14,A1004,8.0,1112.0
2024-05-14,A1034,6.0,2100.0
2024-05-14,B1002,31.0,620.0
2024-05-14,B1003,43.0,645.0
2024-05-14,D1003,26.0,260.0
2024-05-15,A1001,5.0,750.0
2024-05-15,A1002,5.0,500.0
2024-05-15,A1004,8.0,1112.0
2024-05-15,A1034,8.0,2800.0
2024-05-15,B1002,50.0,1000.0
2024-05-15,B1003,69.0,1035.0
2024-05-15,D1003,33.0,330.0
2024-05-16,A1001,3.0,450.0
2024-05-16,A1002,7.0,700.0
2024-05-16,A1004,5.0,695.0
2024-05-16,A1034,6.0,2100.0
2024-05-16,B1002,22.0,440.0
2024-05-16,B1003,41.0,615.0
2024-05-16,D1003,16.0,160.0
2024-05-17,A1001,5.0,750.0
2024-05-17,A1002,8.0,800.0
2024-05-17,A1004,8.0,1112.0
2024-05-17,A1034,8.0,2800.0
2024-05-17,B1002,24.0,480.0
2024-05-17,B1003,37.0,555.0
2024-05-17,D1003,14.0,140.0
2024-05-18,A1001,1.0,167.0
2024-05-18,A1002,3.0,272.0
2024-05-18,A1004,3.0,349.0
2024-05-18,A1034,3.0,923.0
2024-05-18,B1002,10.0,209.0
2024-05-18,B1003,18.0,275.0
2024-05-18,D1003,8.0,75.0
2024-05-19,A1001,1.0,167.0
2024-05-19,A1002,3.0,272.0
2024-05-19,A1004,3.0,349.0
2024-05-19,A1034,3.0,923.0
2024-05-19,B1002,10.0,209.0
2024-05-19,B1003,18.0,275.0
2024-05-19,D1003,8.0,75.0
2024-05-20,A1001,3.0,450.0
2024-05-20,A1002,5.0,500.0
2024-05-20,A1004,5.0,695.0
2024-05-20,A1034,5.0,1750.0
2024-05-20,B1002,18.0,360.0
2024-05-20,B1003,31.0,465.0
2024-05-20,D1003,15.0,150.0
2024-05-21,A1001,1.0,167.0
2024-05-21,A1002,2.0,200.0
2024-05-21,A1004,2.0,278.0
2024-05-21,A1034,1.0,350.0
2024-05-21,B1002,13.0,260.0
2024-05-21,B1003,19.0,285.0
2024-05-21,D1003,7.0,70.0
2024-05-22,A1001,1.0,150.0
2024-05-22,A1002,3.0,272.0
2024-05-22,A1004,2.0,278.0
2024-05-22,A1034,3.0,1050.0
2024-05-22,B1002,11.0,220.0
2024-05-22,B1003,24.0,360.0
2024-05-22,D1003,10.0,100.0
2024-05-23,A1001,2.0,300.0
2024-05-23,A1002,3.0,300.0
2024-05-23,A1004,2.0,278.0
2024-05-23,A1034,4.0,1400.0
2024-05-23,B1002,14.0,280.0
2024-05-23,B1003,22.0,330.0
2024-05-23,D1003,6.0,60.0
2024-05-24,A1001,2.0,300.0
2024-05-24,A1002,3.0,272.0
2024-05-24,A1004,3.0,417.0
2024-05-24,A1034,5.0,1750.0
2024-05-24,B1002,19.0,380.0
2024-05-24,B1003,29.0,435.0
2024-05-24,D1003,13.0,130.0
2024-05-25,A1001,1.0,167.0
2024-05-25,A1002,3.0,272.0
2024-05-25,A1004,3.0,349.0
2024-05-25,A1034,3.0,923.0
2024-05-25,B1002,10.0,209.0
2024-05-25,B1003,18.0,275.0
2024-05-25,D1003,8.0,75.0
2024-05-26,A1001,1.0,167.0
2024-05-26,A1002,3.0,272.0
2024-05-26,A1004,3.0,349.0
2024-05-26,A1034,3.0,923.0
2024-05-26,B1002,10.0,209.0
2024-05-26,B1003,18.0,275.0
2024-05-26,D1003,8.0,75.0
2024-05-27,A1001,1.0,150.0
2024-05-27,A1002,5.0,500.0
2024-05-27,A1004,3.0,417.0
2024-05-27,A1034,6.0,2100.0
2024-05-27,B1002,19.0,380.0
2024-05-27,B1003,32.0,480.0
2024-05-27,D1003,12.0,120.0
2024-05-28,A1001,2.0,300.0
2024-05-28,A1002,7.0,700.0
2024-05-28,A1004,3.0,417.0
2024-05-28,A1034,6.0,2100.0
2024-05-28,B1002,24.0,480.0
2024-05-28,B1003,37.0,555.0
2024-05-28,D1003,16.0,160.0
2024-05-29,A1001,1.0,167.0
2024-05-29,A1002,3.0,272.0
2024-05-29,A1004,3.0,417.0
2024-05-29,A1034,2.0,700.0
2024-05-29,B1002,16.0,320.0
2024-05-29,B1003,24.0,360.0
2024-05-29,D1003,10.0,100.0
2024-05-30,A1001,2.0,300.0
2024-05-30,A1002,7.0,700.0
2024-05-30,A1004,3.0,417.0
2024-05-30,A1034,6.0,2100.0
2024-05-30,B1002,25.0,500.0
2024-05-30,B1003,34.0,510.0
2024-05-30,D1003,11.0,110.0
2024-05-31,A1001,1.0,150.0
2024-05-31,A1002,4.0,400.0
2024-05-31,A1004,3.0,417.0
2024-05-31,A1034,3.0,1050.0
2024-05-31,B1002,10.0,200.0
2024-05-31,B1003,23.0,345.0
2024-05-31,D1003,11.0,110.0
2024-06-01,A1001,1.0,150.0
2024-06-01,A1002,3.0,300.0
2024-06-01,A1004,1.0,139.0
2024-06-01,A1034,3.0,923.0
2024-06-01,B1002,5.0,100.0
2024-06-01,B1003,17.0,255.0
2024-06-01,D1003,11.0,110.0
2024-06-02,A1001,1.0,167.0
2024-06-02,A1002,3.0,272.0
2024-06-02,A1004,3.0,349.0
2024-06-02,A1034,3.0,923.0
2024-06-02,B1002,10.0,209.0
2024-06-02,B1003,18.0,275.0
2024-06-02,D1003,8.0,75.0
2024-06-03,A1001,3.0,450.0
2024-06-03,A1002,7.0,700.0
2024-06-03,A1004,5.0,695.0
2024-06-03,A1034,4.0,1400.0
2024-06-03,B1002,13.0,260.0
2024-06-03,B1003,24.0,360.0
2024-06-03,D1003,14.0,140.0
2024-06-04,A1001,1.0,150.0
2024-06-04,A1002,5.0,500.0
2024-06-04,A1004,1.0,139.0
2024-06-04,A1034,6.0,2100.0
2024-06-04,B1002,13.0,260.0
2024-06-04,B1003,22.0,330.0
2024-06-04,D1003,11.0,110.0
2024-06-05,A1001,2.0,300.0
2024-06-05,A1002,7.0,700.0
2024-06-05,A1004,3.0,417.0
2024-06-05,A1034,5.0,1750.0
2024-06-05,B1002,23.0,460.0
2024-06-05,B1003,36.0,540.0
2024-06-05,D1003,8.0,80.0
2024-06-06,A1001,1.0,150.0
2024-06-06,A1002,8.0,800.0
2024-06-06,A1004,5.0,695.0
2024-06-06,A1034,3.0,923.0
2024-06-06,B1002,12.0,240.0
2024-06-06,B1003,23.0,345.0
2024-06-06,D1003,8.0,75.0
2024-06-07,A1001,1.0,150.0
2024-06-07,A1002,3.0,272.0
2024-06-07,A1004,2.0,278.0
2024-06-07,A1034,4.0,1400.0
2024-06-07,B1002,11.0,220.0
2024-06-07,B1003,17.0,255.0
2024-06-07,D1003,6.0,60.0
2024-06-08,A1001,1.0,150.0
2024-06-08,A1002,2.0,200.0
2024-06-08,A1004,4.0,556.0
2024-06-08,A1034,3.0,1050.0
2024-06-08,B1002,11.0,220.0
2024-06-08,B1003,18.0,270.0
2024-06-08,D1003,8.0,75.0
2024-06-09,A1001,1.0,167.0
2024-06-09,A1002,3.0,272.0
2024-06-09,A1004,3.0,349.0
2024-06-09,A1034,3.0,923.0
2024-06-09,B1002,10.0,209.0
2024-06-09,B1003,18.0,275.0
2024-06-09,D1003,8.0,75.0
2024-06-10,A1001,1.0,150.0
2024-06-10,A1002,5.0,500.0
2024-06-10,A1004,1.0,139.0
2024-06-10,A1034,6.0,2100.0
2024-06-10,B1002,10.0,200.0
2024-06-10,B1003,24.0,360.0
2024-06-10,D1003,10.0,100.0
2024-06-11,A1001,1.0,150.0
2024-06-11,A1002,6.0,600.0
2024-06-11,A1004,7.0,973.0
2024-06-11,A1034,6.0,2100.0
2024-06-11,B1002,20.0,400.0
2024-06-11,B1003,31.0,465.0
2024-06-11,D1003,12.0,120.0
2024-06-12,A1001,2.0,300.0
2024-06-12,A1002,3.0,272.0
2024-06-12,A1004,2.0,278.0
2024-06-12,A1034,5.0,1750.0
2024-06-12,B1002,20.0,400.0
2024-06-12,B1003,32.0,480.0
2024-06-12,D1003,17.0,170.0
2024-06-13,A1001,1.0,150.0
2024-06-13,A1002,3.0,272.0
2024-06-13,A1004,2.0,278.0
2024-06-13,A1034,3.0,1050.0
2024-06-13,B1002,11.0,220.0
2024-06-13,B1003,23.0,345.0
2024-06-13,D1003,10.0,100.0
2024-06-14,A1001,1.0,167.0
2024-06-14,A1002,3.0,272.0
2024-06-14,A1004,3.0,349.0
2024-06-14,A1034,3.0,923.0
2024-06-14,B1002,10.0,209.0
2024-06-14,B1003,18.0,275.0
2024-06-14,D1003,8.0,75.0
2024-06-15,A1001,1.0,150.0
2024-06-15,A1002,5.0,500.0
2024-06-15,A1004,7.0,973.0
2024-06-15,A1034,5.0,1750.0
2024-06-15,B1002,18.0,360.0
2024-06-15,B1003,33.0,495.0
2024-06-15,D1003,12.0,120.0
2024-06-16,A1001,1.0,167.0
2024-06-16,A1002,3.0,272.0
2024-06-16,A1004,3.0,349.0
2024-06-16,A1034,3.0,923.0
2024-06-16,B1002,10.0,209.0
2024-06-16,B1003,18.0,275.0
2024-06-16,D1003,8.0,75.0
2024-06-17,A1001,5.0,750.0
2024-06-17,A1002,6.0,600.0
2024-06-17,A1004,8.0,1112.0
2024-06-17,A1034,8.0,2800.0
2024-06-17,B1002,23.0,460.0
2024-06-17,B1003,34.0,510.0
2024-06-17,D1003,12.0,120.0
2024-06-18,A1001,3.0,450.0
2024-06-18,A1002,7.0,700.0
2024-06-18,A1004,5.0,695.0
2024-06-18,A1034,5.0,1750.0
2024-06-18,B1002,23.0,460.0
2024-06-18,B1003,30.0,450.0
2024-06-18,D1003,14.0,140.0
2024-06-19,A1001,1.0,167.0
2024-06-19,A1002,2.0,200.0
2024-06-19,A1004,3.0,417.0
2024-06-19,A1034,4.0,1400.0
2024-06-19,B1002,12.0,240.0
2024-06-19,B1003,26.0,390.0
2024-06-19,D1003,10.0,100.0
2024-06-20,A1001,1.0,150.0
2024-06-20,A1002,3.0,272.0
2024-06-20,A1004,2.0,278.0
2024-06-20,A1034,2.0,700.0
2024-06-20,B1002,11.0,220.0
2024-06-20,B1003,24.0,360.0
2024-06-20,D1003,10.0,100.0
2024-06-21,A1001,2.0,300.0
2024-06-21,A1002,2.0,200.0
2024-06-21,A1004,1.0,139.0
2024-06-21,A1034,3.0,923.0
2024-06-21,B1002,12.0,240.0
2024-06-21,B1003,16.0,240.0
2024-06-21,D1003,8.0,80.0
2024-06-22,A1001,1.0,167.0
2024-06-22,A1002,3.0,272.0
2024-06-22,A1004,3.0,349.0
2024-06-22,A1034,3.0,923.0
2024-06-22,B1002,10.0,209.0
2024-06-22,B1003,18.0,275.0
2024-06-22,D1003,8.0,75.0
2024-06-23,A1001,1.0,167.0
2024-06-23,A1002,3.0,272.0
2024-06-23,A1004,3.0,349.0
2024-06-23,A1034,3.0,923.0
2024-06-23,B1002,10.0,209.0
2024-06-23,B1003,18.0,275.0
2024-06-23,D1003,8.0,75.0
2024-06-24,A1001,1.0,150.0
2024-06-24,A1002,2.0,200.0
2024-06-24,A1004,4.0,556.0
2024-06-24,A1034,3.0,1050.0
2024-06-24,B1002,6.0,120.0
2024-06-24,B1003,16.0,240.0
2024-06-24,D1003,8.0,75.0
2024-06-25,A1001,1.0,150.0
2024-06-25,A1002,6.0,600.0
2024-06-25,A1004,3.0,417.0
2024-06-25,A1034,3.0,1050.0
2024-06-25,B1002,9.0,180.0
2024-06-25,B1003,15.0,225.0
2024-06-25,D1003,8.0,75.0
2024-06-26,A1001,1.0,167.0
2024-06-26,A1002,3.0,272.0
2024-06-26,A1004,3.0,417.0
2024-06-26,A1034,2.0,700.0
2024-06-26,B1002,16.0,320.0
2024-06-26,B1003,24.0,360.0
2024-06-26,D1003,10.0,100.0
2024-06-27,A1001,1.0,167.0
2024-06-27,A1002,2.0,200.0
2024-06-27,A1004,3.0,349.0
2024-06-27,A1034,3.0,923.0
2024-06-27,B1002,9.0,180.0
2024-06-27,B1003,18.0,270.0
2024-06-27,D1003,5.0,50.0
2024-06-28,A1001,2.0,300.0
2024-06-28,A1002,4.0,400.0
2024-06-28,A1004,2.0,278.0
2024-06-28,A1034,5.0,1750.0
2024-06-28,B1002,14.0,280.0
2024-06-28,B1003,25.0,375.0
2024-06-28,D1003,8.0,80.0
2024-06-29,A1001,1.0,167.0
2024-06-29,A1002,2.0,200.0
2024-06-29,A1004,3.0,349.0
2024-06-29,A1034,3.0,923.0
2024-06-29,B1002,11.0,220.0
2024-06-29,B1003,17.0,255.0
2024-06-29,D1003,7.0,70.0
2024-06-30,A1001,1.0,167.0
2024-06-30,A1002,3.0,272.0
2024-06-30,A1004,3.0,349.0
2024-06-30,A1034,3.0,923.0
2024-06-30,B1002,10.0,209.0
2024-06-30,B1003,18.0,275.0
2024-06-30,D1003,8.0,75.0
2024-07-01,A1001,2.0,300.0
2024-07-01,A1002,4.0,400.0
2024-07-01,A1004,1.0,139.0
2024-07-01,A1034,3.0,923.0
2024-07-01,B1002,11.0,220.0
2024-07-01,B1003,18.0,270.0
2024-07-01,D1003,9.0,90.0
2024-07-02,A1001,2.0,300.0
2024-07-02,A1002,8.0,800.0
2024-07-02,A1004,5.0,695.0
2024-07-02,A1034,3.0,923.0
2024-07-02,B1002,23.0,460.0
2024-07-02,B1003,12.0,180.0
2024-07-02,D1003,6.0,60.0
2024-07-03,A1001,2.0,300.0
2024-07-03,A1002,4.0,400.0
2024-07-03,A1004,2.0,278.0
2024-07-03,A1034,5.0,1750.0
2024-07-03,B1002,14.0,280.0
2024-07-03,B1003,25.0,375.0
2024-07-03,D1003,8.0,80.0
2024-07-04,A1001,3.0,450.0
2024-07-04,A1002,2.0,200.0
2024-07-04,A1004,2.0,278.0
2024-07-04,A1034,2.0,700.0
2024-07-04,B1002,11.0,220.0
2024-07-04,B1003,19.0,285.0
2024-07-04,D1003,7.0,70.0
2024-07-05,A1001,1.0,167.0
2024-07-05,A1002,5.0,500.0
2024-07-05,A1004,2.0,278.0
2024-07-05,A1034,3.0,1050.0
2024-07-05,B1002,17.0,340.0
2024-07-05,B1003,22.0,330.0
2024-07-05,D1003,6.0,60.0
2024-07-06,A1001,3.0,450.0
2024-07-06,A1002,2.0,200.0
2024-07-06,A1004,3.0,417.0
2024-07-06,A1034,3.0,1050.0
2024-07-06,B1002,12.0,240.0
2024-07-06,B1003,24.0,360.0
2024-07-06,D1003,13.0,130.0
2024-07-07,A1001,1.0,167.0
2024-07-07,A1002,3.0,272.0
2024-07-07,A1004,3.0,349.0
2024-07-07,A1034,3.0,923.0
2024-07-07,B1002,10.0,209.0
2024-07-07,B1003,18.0,275.0
2024-07-07,D1003,8.0,75.0
2024-07-08,A1001,2.0,300.0
2024-07-08,A1002,5.0,500.0
2024-07-08,A1004,2.0,278.0
2024-07-08,A1034,4.0,1400.0
2024-07-08,B1002,13.0,260.0
2024-07-08,B1003,24.0,360.0
2024-07-08,D1003,8.0,80.0
2024-07-09,A1001,2.0,300.0
2024-07-09,A1002,7.0,700.0
2024-07-09,A1004,3.0,417.0
2024-07-09,A1034,6.0,2100.0
2024-07-09,B1002,14.0,280.0
2024-07-09,B1003,28.0,420.0
2024-07-09,D1003,14.0,140.0
2024-07-10,A1001,1.0,150.0
2024-07-10,A1002,3.0,272.0
2024-07-10,A1004,3.0,417.0
2024-07-10,A1034,4.0,1400.0
2024-07-10,B1002,10.0,200.0
2024-07-10,B1003,17.0,255.0
2024-07-10,D1003,10.0,100.0
2024-07-11,A1001,1.0,150.0
2024-07-11,A1002,4.0,400.0
2024-07-11,A1004,1.0,139.0
2024-07-11,A1034,6.0,2100.0
2024-07-11,B1002,10.0,200.0
2024-07-11,B1003,24.0,360.0
2024-07-11,D1003,11.0,110.0
2024-07-12,A1001,2.0,300.0
2024-07-12,A1002,4.0,400.0
2024-07-12,A1004,2.0,278.0
2024-07-12,A1034,5.0,1750.0
2024-07-12,B1002,14.0,280.0
2024-07-12,B1003,24.0,360.0
2024-07-12,D1003,8.0,80.0
2024-07-13,A1001,1.0,167.0
2024-07-13,A1002,3.0,272.0
2024-07-13,A1004,3.0,349.0
2024-07-13,A1034,3.0,923.0
2024-07-13,B1002,10.0,209.0
2024-07-13,B1003,18.0,275.0
2024-07-13,D1003,8.0,75.0
2024-07-14,A1001,1.0,167.0
2024-07-14,A1002,3.0,272.0
2024-07-14,A1004,3.0,349.0
2024-07-14,A1034,3.0,923.0
2024-07-14,B1002,10.0,209.0
2024-07-14,B1003,18.0,275.0
2024-07-14,D1003,8.0,75.0
2024-07-15,A1001,1.0,167.0
2024-07-15,A1002,2.0,200.0
2024-07-15,A1004,3.0,417.0
2024-07-15,A1034,4.0,1400.0
2024-07-15,B1002,14.0,280.0
2024-07-15,B1003,26.0,390.0
2024-07-15,D1003,14.0,140.0
2024-07-16,A1001,1.0,150.0
2024-07-16,A1002,4.0,400.0
2024-07-16,A1004,1.0,139.0
2024-07-16,A1034,3.0,1050.0
2024-07-16,B1002,7.0,140.0
2024-07-16,B1003,24.0,360.0
2024-07-16,D1003,13.0,130.0
2024-07-17,A1001,3.0,450.0
2024-07-17,A1002,2.0,200.0
2024-07-17,A1004,3.0,417.0
2024-07-17,A1034,2.0,700.0
2024-07-17,B1002,12.0,240.0
2024-07-17,B1003,17.0,255.0
2024-07-17,D1003,8.0,80.0
2024-07-18,A1001,1.0,167.0
2024-07-18,A1002,6.0,600.0
2024-07-18,A1004,5.0,695.0
2024-07-18,A1034,3.0,923.0
2024-07-18,B1002,15.0,300.0
2024-07-18,B1003,27.0,405.0
2024-07-18,D1003,11.0,110.0
2024-07-19,A1001,1.0,150.0
2024-07-19,A1002,3.0,272.0
2024-07-19,A1004,3.0,417.0
2024-07-19,A1034,4.0,1400.0
2024-07-19,B1002,10.0,200.0
2024-07-19,B1003,15.0,225.0
2024-07-19,D1003,10.0,100.0
2024-07-20,A1001,1.0,167.0
2024-07-20,A1002,3.0,272.0
2024-07-20,A1004,3.0,349.0
2024-07-20,A1034,3.0,923.0
2024-07-20,B1002,10.0,209.0
2024-07-20,B1003,18.0,275.0
2024-07-20,D1003,8.0,75.0
2024-07-21,A1001,1.0,167.0
2024-07-21,A1002,3.0,272.0
2024-07-21,A1004,3.0,349.0
2024-07-21,A1034,3.0,923.0
2024-07-21,B1002,10.0,209.0
2024-07-21,B1003,18.0,275.0
2024-07-21,D1003,8.0,75.0
2024-07-22,A1001,1.0,167.0
2024-07-22,A1002,3.0,272.0
2024-07-22,A1004,3.0,349.0
2024-07-22,A1034,3.0,923.0
2024-07-22,B1002,10.0,209.0
2024-07-22,B1003,18.0,275.0
2024-07-22,D1003,8.0,75.0
2024-07-23,A1001,1.0,167.0
2024-07-23,A1002,5.0,500.0
2024-07-23,A1004,3.0,417.0
2024-07-23,A1034,4.0,1400.0
2024-07-23,B1002,15.0,300.0
2024-07-23,B1003,28.0,420.0
2024-07-23,D1003,7.0,70.0
2024-07-24,A1001,1.0,150.0
